task_id,name,category,version,n_param,LOC_Total,LOC_Code,LOC_Comment,Comment_Density,CC_Average,CC_Max,CC_Functions,MI_Score,MI_Rank,H_Volume,H_Difficulty,H_Effort,H_Bugs,Cognitive_CC,Max_Nesting,Avg_Func_Length,Code_Smells,Duplicate_Pct
29,ini_config_parser,parsing,v1_clean,2000,55,48,0,0.0,6.0,11,4,43.43082360889909,A,230.90881059151775,5.907407407407407,1364.072418123966,0.07696960353050591,24,4,9.5,9,2.0408163265306123
29,ini_config_parser,parsing,v2_medium,2000,64,58,0,0.0,6.0,11,4,40.869118985528765,A,320.1496205274238,7.548387096774194,2416.6132646263604,0.10671654017580794,42,7,11.75,8,3.4482758620689653
29,ini_config_parser,parsing,v3_bad,2000,92,86,0,0.0,8.0,13,4,35.78274434628597,A,356.9704512614289,7.818181818181818,2790.859891680262,0.1189901504204763,84,10,18.5,16,20.930232558139537
30,log_line_parser,parsing,v1_clean,200,57,49,0,0.0,4.0,11,5,45.6110152247376,A,225.0,3.4615384615384617,778.8461538461539,0.075,14,4,7.6,23,0.0
30,log_line_parser,parsing,v2_medium,200,58,51,0,0.0,4.0,11,5,42.834150578608046,A,310.19550008653874,4.0,1240.782000346155,0.10339850002884625,32,7,7.8,23,1.9607843137254901
30,log_line_parser,parsing,v3_bad,200,79,72,0,0.0,5.0,13,5,38.61264301192222,A,346.3632158872766,4.125,1428.7482655350161,0.11545440529575887,62,10,11.8,29,15.277777777777779
31,email_extractor,parsing,v1_clean,500,57,48,2,3.508771929824561,6.5,12,4,52.43835884361622,A,565.7903313739799,8.666666666666666,4903.516205241159,0.18859677712465997,29,4,10.0,9,2.0408163265306123
31,email_extractor,parsing,v2_medium,500,64,58,0,0.0,6.5,12,4,38.38065897154479,A,664.2425818070433,9.183673469387756,6100.186975778969,0.2214141939356811,47,7,11.75,8,5.172413793103448
31,email_extractor,parsing,v3_bad,500,94,88,0,0.0,8.5,17,4,33.227549492238715,A,705.3190309729902,9.294117647058824,6555.318052572497,0.2351063436576634,95,10,19.0,17,25.0
32,tokenizer_simple,parsing,v1_clean,300,62,55,0,0.0,7.25,14,4,38.85845840105352,A,497.1205760451312,7.297297297297297,3627.6366360050115,0.1657068586817104,45,6,11.25,8,16.071428571428573
32,tokenizer_simple,parsing,v2_medium,300,71,65,0,0.0,7.25,14,4,36.979198875604304,A,592.6048999263461,7.682926829268292,4552.940084799976,0.19753496664211537,63,7,13.5,7,16.923076923076923
32,tokenizer_simple,parsing,v3_bad,300,103,97,0,0.0,9.75,22,4,31.78120508777541,A,632.7488087136613,7.744186046511628,4900.124495387192,0.21091626957122045,154,12,21.25,15,31.95876288659794
33,html_tag_stripper,parsing,v1_clean,400,47,40,0,0.0,4.75,11,4,46.75101898968353,A,166.4210625757214,3.2857142857142856,546.8120627487989,0.05547368752524047,21,4,7.5,7,2.4390243902439024
33,html_tag_stripper,parsing,v2_medium,400,56,50,0,0.0,4.75,11,4,43.67416840759194,A,250.0,4.62,1155.0,0.08333333333333333,39,7,9.75,6,4.0
33,html_tag_stripper,parsing,v3_bad,400,81,75,0,0.0,6.5,13,4,38.556163164983595,A,284.897919110019,4.796296296296297,1366.454834249906,0.09496597303667301,84,10,15.75,12,20.0
34,markdown_to_text,parsing,v1_clean,600,62,52,3,4.838709677419355,5.5,11,4,55.54247914543746,A,325.3715058335023,6.206896551724138,2019.5472775872556,0.10845716861116743,24,4,11.25,7,0.0
34,markdown_to_text,parsing,v2_medium,600,68,62,0,0.0,5.5,11,4,39.429980573332855,A,415.2084415539646,6.818181818181818,2830.9666469588497,0.13840281385132153,42,7,12.75,6,3.225806451612903
34,markdown_to_text,parsing,v3_bad,600,98,92,0,0.0,7.5,13,4,34.49300048687382,A,453.1328243468957,6.942857142857143,3146.036466179876,0.15104427478229857,86,10,20.0,15,22.82608695652174
35,query_string_parser,parsing,v1_clean,2000,66,57,0,0.0,5.4,11,5,40.17222654451317,A,332.1682242863212,5.765625,1915.1574181508208,0.11072274142877374,26,4,9.4,10,5.084745762711864
35,query_string_parser,parsing,v2_medium,2000,74,67,0,0.0,5.4,11,5,38.27058747935427,A,422.87268841738495,6.375,2695.813388660829,0.140957562805795,44,7,11.0,9,7.462686567164179
35,query_string_parser,parsing,v3_bad,2000,101,94,0,0.0,7.2,13,5,33.66873755857501,A,461.03087468924394,6.5131578947368425,3002.766881199681,0.15367695822974797,89,10,16.2,18,23.404255319148938
36,csv_to_json,parsing,v1_clean,500,52,45,0,0.0,5.25,11,4,45.08924821022023,A,198.16785241547504,3.7916666666666665,751.3864404086762,0.06605595080515834,17,4,8.75,8,0.0
36,csv_to_json,parsing,v2_medium,500,61,55,0,0.0,5.25,11,4,42.32236679854791,A,282.11056593197316,4.5,1269.4975466938793,0.09403685531065772,35,7,11.0,7,1.8181818181818181
36,csv_to_json,parsing,v3_bad,500,88,82,0,0.0,7.0,13,4,37.23516635346825,A,317.77665530336594,4.666666666666667,1482.957724749041,0.10592555176778864,70,10,17.5,15,20.73170731707317
37,xml_lite_parser,parsing,v1_clean,500,74,65,0,0.0,5.0,11,6,37.33961623067959,A,525.7132630091581,7.375,3877.135314692541,0.17523775433638605,27,4,8.833333333333334,9,7.575757575757576
37,xml_lite_parser,parsing,v2_medium,500,83,75,0,0.0,5.0,11,6,35.65692110649567,A,624.0,7.961538461538462,4968.0,0.208,45,7,10.333333333333334,8,8.0
37,xml_lite_parser,parsing,v3_bad,500,115,107,0,0.0,7.0,17,6,30.593121443663414,A,664.8833531294299,8.11111111111111,5392.942753160931,0.22162778437647662,97,10,15.5,21,25.233644859813083
38,regex_match_count,parsing,v1_clean,200,45,37,0,0.0,4.25,11,4,47.6911027768876,A,235.53074858920888,3.2,753.6983954854685,0.0785102495297363,11,4,6.5,12,5.2631578947368425
38,regex_match_count,parsing,v2_medium,200,51,44,0,0.0,4.25,11,4,44.56140628232749,A,323.1448300675329,4.344827586206897,1404.0085720175568,0.10771494335584429,29,7,8.0,12,2.272727272727273
38,regex_match_count,parsing,v3_bad,200,70,63,0,0.0,5.0,13,4,40.43356372652881,A,359.45228222839756,4.451612903225806,1600.1424176618987,0.11981742740946585,54,10,12.5,16,15.873015873015873
39,date_format_converter,parsing,v1_clean,5000,55,43,0,0.0,2.857142857142857,11,7,44.18432471925917,A,261.5934338641933,2.8333333333333335,741.1813959485477,0.08719781128806443,13,4,4.571428571428571,11,2.1739130434782608
39,date_format_converter,parsing,v2_medium,5000,62,53,0,0.0,2.857142857142857,11,7,42.02313012369573,A,351.24725426256595,3.8823529411764706,1363.6658106664324,0.11708241808752198,31,7,5.571428571428571,10,3.7735849056603774
39,date_format_converter,parsing,v3_bad,5000,82,73,0,0.0,3.4285714285714284,13,7,38.287476499898,A,388.24685444007076,4.0,1552.987417760283,0.12941561814669025,59,10,8.285714285714286,15,15.068493150684931
40,ipv4_validator,parsing,v1_clean,5000,49,41,0,0.0,4.8,11,5,43.599736481993766,A,393.0296890880646,6.657894736842105,2616.7502984021144,0.1310098963626882,18,4,6.0,15,4.761904761904762
40,ipv4_validator,parsing,v2_medium,5000,58,51,0,0.0,4.8,11,5,41.10924268738624,A,486.87323863787196,7.333333333333333,3570.4037500110608,0.1622910795459573,36,7,7.8,14,5.882352941176471
40,ipv4_validator,parsing,v3_bad,5000,80,73,0,0.0,6.0,13,5,36.66898557995819,A,526.103733930744,7.5,3945.7780044805804,0.175367911310248,69,10,12.0,21,19.17808219178082
41,color_hex_parser,parsing,v1_clean,8000,44,36,0,0.0,4.0,11,5,46.04716696094534,A,244.19821638001633,2.7586206896551726,673.6502520828037,0.08139940546000544,13,4,5.0,19,0.0
41,color_hex_parser,parsing,v2_medium,8000,53,46,0,0.0,4.0,11,5,43.18156563630478,A,332.98033978832166,3.8181818181818183,1271.3794791917737,0.11099344659610721,31,7,6.8,18,2.1739130434782608
41,color_hex_parser,parsing,v3_bad,8000,72,65,0,0.0,5.0,13,5,39.0867743539187,A,369.6710883186478,3.942857142857143,1457.560291084954,0.12322369610621592,60,10,10.4,24,13.846153846153847
42,phone_normalizer,parsing,v1_clean,5000,50,42,0,0.0,4.0,11,5,47.33673634234236,A,187.48684196024655,2.8260869565217392,529.8541185833055,0.06249561398674885,14,4,6.2,8,0.0
42,phone_normalizer,parsing,v2_medium,5000,54,47,0,0.0,4.0,11,5,44.18704593174554,A,272.3972824453565,4.0,1089.589129781426,0.09079909414845216,32,7,7.0,8,2.127659574468085
42,phone_normalizer,parsing,v3_bad,5000,75,68,0,0.0,5.0,13,5,39.64418762694967,A,307.756981016698,4.137931034482759,1273.4771628277158,0.10258566033889932,62,10,11.0,14,16.176470588235293
43,csv_aggregator,parsing,v1_clean,300,46,39,0,0.0,4.5,11,4,46.668449738171404,A,208.0762450362488,3.36,699.1361833217959,0.06935874834541626,15,4,7.25,10,2.5
43,csv_aggregator,parsing,v2_medium,300,55,49,0,0.0,4.5,11,4,43.68759183149823,A,294.6857250822118,4.586206896551724,1351.489704687385,0.09822857502740392,33,7,9.5,9,4.081632653061225
43,csv_aggregator,parsing,v3_bad,300,75,69,0,0.0,5.5,13,4,39.55698316012678,A,330.61943334694587,4.741935483870968,1567.776022645195,0.11020647778231529,61,10,14.25,14,17.391304347826086
44,config_merger,parsing,v1_clean,8000,48,40,0,0.0,4.0,11,5,46.86027458027221,A,173.06477719407374,3.272727272727273,566.3938162715141,0.057688259064691244,16,4,5.8,8,4.878048780487805
44,config_merger,parsing,v2_medium,8000,57,50,0,0.0,4.0,11,5,43.7746729561518,A,257.2641000872811,4.576923076923077,1177.477996553325,0.0857547000290937,34,7,7.6,7,6.0
44,config_merger,parsing,v3_bad,8000,83,76,0,0.0,5.2,13,5,38.61194776848748,A,292.36913196586306,4.75,1388.7533768378496,0.09745637732195435,67,10,12.6,14,23.68421052631579
45,diff_lines,parsing,v1_clean,100,65,56,2,3.076923076923077,7.0,11,4,49.219663328192325,A,712.5394923313547,11.944444444444445,8510.888380624516,0.23751316411045156,25,4,12.0,6,10.526315789473685
45,diff_lines,parsing,v2_medium,100,73,67,0,0.0,7.0,11,4,36.278212381225714,A,816.8292492438954,13.2,10782.14609001942,0.2722764164146318,43,7,14.0,5,13.432835820895523
45,diff_lines,parsing,v3_bad,100,107,101,0,0.0,9.5,19,4,30.89117595157035,A,859.1880681844799,13.095238095238095,11251.272321463426,0.28639602272815995,90,10,22.25,15,30.693069306930692
46,word_frequency,parsing,v1_clean,200,49,42,0,0.0,4.75,11,4,46.4424326632087,A,171.1759500778849,2.727272727272727,466.8435002124133,0.05705865002596163,17,4,8.0,7,11.627906976744185
46,word_frequency,parsing,v2_medium,200,57,51,0,0.0,4.75,11,4,43.613949891837485,A,255.0,3.923076923076923,1000.3846153846154,0.085,35,7,10.0,6,7.8431372549019605
46,word_frequency,parsing,v3_bad,200,79,73,0,0.0,6.25,13,4,39.01838501592966,A,289.9853819512694,4.071428571428571,1180.6547693730254,0.09666179398375646,71,10,15.25,12,20.54794520547945
47,sentence_splitter,parsing,v1_clean,600,56,48,1,1.7857142857142856,6.0,11,4,51.428603589828285,A,301.26792647514816,6.551724137931035,1973.8243458716604,0.10042264215838272,24,4,9.75,7,4.081632653061225
47,sentence_splitter,parsing,v2_medium,600,64,58,0,0.0,6.0,11,4,40.425528757369065,A,390.69106233855103,7.2727272727272725,2841.389544280371,0.13023035411285033,42,7,11.75,6,6.896551724137931
47,sentence_splitter,parsing,v3_bad,600,90,84,0,0.0,8.0,15,4,35.56076030278539,A,428.36454151371464,7.428571428571429,3182.1365941018803,0.14278818050457154,89,10,18.0,15,22.61904761904762
48,csv_pivot,parsing,v1_clean,100,52,45,0,0.0,5.25,11,4,44.65035809745865,A,228.9358278562653,3.888888888888889,890.3059972188095,0.0763119426187551,20,4,8.75,10,2.1739130434782608
48,csv_pivot,parsing,v2_medium,100,61,55,0,0.0,5.25,11,4,41.9665949242037,A,317.12413313173494,5.161290322580645,1636.7697193895997,0.10570804437724497,38,7,11.0,9,3.6363636363636362
48,csv_pivot,parsing,v3_bad,100,88,82,0,0.0,7.0,13,4,36.91035457821131,A,353.5984323047935,5.333333333333333,1885.8583056255652,0.11786614410159783,74,10,17.5,17,23.170731707317074
49,json_path_resolver,parsing,v1_clean,5000,66,59,0,0.0,8.75,15,4,37.25781173515067,A,552.9684466400131,6.326530612244898,3498.3718052735526,0.18432281554667104,35,4,12.25,16,11.666666666666666
49,json_path_resolver,parsing,v2_medium,5000,75,69,0,0.0,8.75,15,4,35.4749449549412,A,651.5235116614909,6.7924528301886795,4425.442720719561,0.21717450388716364,53,7,14.5,15,13.043478260869565
49,json_path_resolver,parsing,v3_bad,5000,100,94,0,0.0,11.0,22,4,31.220709706075016,A,692.5722984982723,6.909090909090909,4785.044971442609,0.23085743283275742,115,10,20.5,25,24.46808510638298
50,template_renderer,parsing,v1_clean,3000,60,52,0,0.0,4.8,11,5,41.55419157744308,A,420.60075897674335,6.117647058823529,2573.086996093018,0.14020025299224778,18,4,8.2,7,7.547169811320755
50,template_renderer,parsing,v2_medium,3000,65,58,0,0.0,4.8,11,5,39.406538871576956,A,513.6912619133022,6.526315789473684,3352.511393539446,0.17123042063776742,36,7,9.2,7,10.344827586206897
50,template_renderer,parsing,v3_bad,3000,86,79,0,0.0,5.8,13,5,35.667190841457945,A,552.9112875713945,6.6,3649.2144979712034,0.18430376252379815,70,10,13.2,13,20.253164556962027
51,prime_sieve,numerical,v1_clean,5000000,39,33,0,0.0,6.333333333333333,11,3,47.56221277533594,A,235.53074858920888,4.869565217391305,1146.9323409561478,0.0785102495297363,17,4,8.0,7,0.0
51,prime_sieve,numerical,v2_medium,5000000,48,43,0,0.0,6.333333333333333,11,3,44.400587991293335,A,320.51015899877143,5.444444444444445,1744.9997545488668,0.10683671966625714,35,7,11.0,6,2.3255813953488373
51,prime_sieve,numerical,v3_bad,5000000,72,67,0,0.0,8.333333333333334,13,3,39.06652818476865,A,356.72482509951953,5.551724137931035,1980.4378221042293,0.11890827503317318,71,10,18.666666666666668,13,20.895522388059703
52,fibonacci_dp,numerical,v1_clean,5000,42,34,0,0.0,4.25,11,4,48.32950616424917,A,174.88731582459263,3.8181818181818183,667.751569512081,0.05829577194153088,12,4,5.75,7,0.0
52,fibonacci_dp,numerical,v2_medium,5000,51,44,0,0.0,4.25,11,4,45.04183105770548,A,257.2641000872811,4.576923076923077,1177.477996553325,0.0857547000290937,30,7,8.0,6,2.272727272727273
52,fibonacci_dp,numerical,v3_bad,5000,71,64,0,0.0,5.25,13,4,40.63113276283207,A,292.36913196586306,4.75,1388.7533768378496,0.09745637732195435,57,10,12.75,11,15.625
